Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,700.0,2,3.6,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),18:10,21:30,03h 20m,181.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2819,Super Fast Non AC Seater (2+3),18:45,22:15,03h 30m,181.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),19:00,22:20,03h 20m,181.0,5,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,181.0,5,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,23:50,04h 10m,174.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),19:40,23:00,03h 20m,181.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2712,Super Fast Non AC Seater (2+3),20:00,22:50,02h 50m,166.0,5,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 994,Super Fast Non AC Seater (2+3),20:00,00:05,04h 05m,174.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),20:20,00:35,04h 15m,216.0,2,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),20:26,23:16,02h 50m,216.0,2,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),20:35,00:50,04h 15m,216.0,7,1.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),20:35,00:35,04h 00m,174.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),20:40,23:35,02h 55m,216.0,1,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),20:45,23:59,03h 14m,181.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 665,Super Fast Non AC Seater (2+3),20:50,00:15,03h 25m,181.0,4,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
CGR Tranz,A/C Semi Sleeper (2+2),23:30,02:00,02h 30m,480.0,3,5.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Greenline kerala,A/C Seater Push Back (2+2),23:50,02:45,02h 55m,500.0,1,3.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,699.0,2,4.0,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Blue Bird Travels,A/C Seater Push Back (2+2),23:15,02:50,03h 35m,549.0,1,3.1,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),23:20,03:00,03h 40m,900.0,2,3.7,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:00,22:35,06h 35m,475.0,9,4.3,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 380,Swift Deluxe Non AC Air Bus (2+2),16:15,22:50,06h 35m,475.0,1,4.0,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,00:05,07h 20m,548.0,1,4.0,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:00,02:40,07h 40m,548.0,3,4.7,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,02:05,06h 05m,473.0,3,4.0,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1585,Swift Deluxe Non AC Air Bus (2+2),20:40,04:20,07h 40m,548.0,3,4.0,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 1586,Swift Deluxe Non AC Air Bus (2+2),21:30,05:10,07h 40m,548.0,3,3.7,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:10,05:45,07h 35m,548.0,3,4.7,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:30,04:15,05h 45m,524.0,1,4.2,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,07:30,08h 30m,377.0,2,3.5,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),23:30,07:40,08h 10m,377.0,2,3.4,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:40,07:50,08h 10m,524.0,3,4.5,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,750.0,2,4.4,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,599.0,3,4.2,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
DLT BUS,A/C Sleeper (2+1),22:30,05:30,07h 00m,999.0,9,4.0,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
DLT BUS,A/C Sleeper (2+1),22:30,05:20,06h 50m,999.0,1,4.2,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
MMK Travels,A/C Seater / Sleeper (2+1),22:30,05:45,07h 15m,750.0,2,4.3,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:10,07h 40m,568.0,2,3.5,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:15,05:10,07h 55m,548.0,3,4.3,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:55,05:50,07h 55m,579.0,3,3.8,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 1767,Super Express Non AC Seater Air Bus (2+2),23:10,07:05,07h 55m,568.0,1,3.7,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,699.0,1,4.0,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
DLT BUS,A/C Sleeper (2+1),22:30,06:00,07h 30m,850.0,1,4.5,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),22:00,05:25,07h 25m,849.0,1,4.1,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,849.0,2,4.2,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,925.0,1,4.1,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:30,05:15,07h 45m,799.0,1,4.6,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,NON A/C Sleeper (2+1),22:45,05:20,06h 35m,799.0,1,4.3,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
MMK Travels,VE A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,700.0,2,4.1,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
NS Transports,A/C Sleeper (2+1),22:15,05:45,07h 30m,949.0,9,4.5,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,900.0,1,4.2,Bangalore to Kannur (Kerala),https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),20:00,03:15,07h 15m,426.0,1,2.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1583,Swift Deluxe Non AC Air Bus (2+2),21:50,05:15,07h 25m,548.0,1,3.5,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:55,07:10,07h 15m,548.0,2,4.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:01,21:45,06h 44m,799.0,2,4.4,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
MMK Travels,A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,900.0,1,4.5,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
MMK Travels,A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,900.0,1,4.7,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,06:30,07h 20m,550.0,9,3.5,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),15:02,21:45,06h 43m,799.0,2,3.6,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07h 17m,1050.0,1,3.4,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:20,05:15,06h 55m,799.0,4,4.3,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Bharathi Travels,A/C Sleeper (2+1),17:20,23:48,06h 28m,990.0,8,4.3,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07:15,07h 45m,799.0,2,3.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
DA Transports,A/C Sleeper (2+1),23:55,06:45,06h 50m,799.0,1,3.6,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),15:45,23:00,07h 15m,332.0,4,3.7,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,23:20,07h 15m,332.0,4,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,23:59,06h 59m,332.0,4,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2783,Super Express Non AC Seater Air Bus (2+2),17:30,01:00,07h 30m,386.0,1,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),17:40,01:25,07h 45m,341.0,3,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),18:00,01:55,07h 55m,360.0,2,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,23:35,05h 30m,381.0,1,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370.0,2,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),18:45,00:35,05h 50m,381.0,1,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,18:50,01:30,06h 40m,475.0,1,3.1,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2996,Super Fast Non AC Seater (2+3),19:15,02:30,07h 15m,332.0,4,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1377,AC MULTI AXLE,19:35,02:20,06h 45m,606.0,1,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381.0,1,3.8,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355.0,3,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350.0,2,3.6,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Madhavi Travels,A/C Sleeper (2+1),18:50,03:00,08h 10m,999.0,1,5.0,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,04:30,04h 31m,899.0,3,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Sonia Travels,A/C Seater/Sleeper (2+1),19:10,02:29,07h 19m,750.0,1,4.1,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,650.0,2,2.7,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,04:30,05h 30m,762.0,3,2.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
NueGo,A/C Seater (2+2),19:20,23:45,28h 25m,332.0,1,3.7,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),20:50,02:15,05h 25m,332.0,3,4.0,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,Electric A/C Seater (2+2),23:20,04:45,05h 25m,332.0,3,4.0,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),23:21,03:58,04h 37m,300.0,2,4.5,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04:20,04h 30m,399.0,1,2.6,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
NueGo,A/C Seater (2+2),17:20,23:20,06h 00m,570.0,4,3.8,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
Bharathi Travels,A/C Sleeper (2+1),19:00,22:45,03h 45m,749.0,1,3.1,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
Sai Sindhu Travels,NON A/C Sleeper (2+1),00:59,05:00,04h 01m,790.0,1,3.7,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,23:00,06h 00m,314.0,3,3.6,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9003,Express(Non AC Seater),18:00,00:25,06h 25m,294.0,3,3.7,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9041,Express(Non AC Seater),19:00,01:25,06h 25m,314.0,4,3.7,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9061,Express(Non AC Seater),19:45,01:10,05h 25m,280.0,4,4.2,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5524,Express(Non AC Seater),20:45,02:55,06h 10m,280.0,2,2.4,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 9080,Express(Non AC Seater),21:15,02:40,05h 25m,280.0,3,3.0,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:20,04h 50m,398.0,2,3.4,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,03:45,06h 00m,284.0,4,4.6,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:00,05h 30m,399.0,3,3.7,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,425.0,2,4.3,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 3878,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:15,04h 30m,398.0,3,1.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 4631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,03:50,05h 00m,399.0,3,4.3,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:15,04h 15m,398.0,3,1.8,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 47151,INDRA(A.C. Seater),23:00,04:15,05h 15m,506.0,3,4.3,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 5450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:00,06h 00m,398.0,2,4.3,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,Electric A/C Seater (2+2),15:40,19:40,04h 00m,475.0,8,4.6,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
HYBUS,Bharat Benz A/C Sleeper (2+1),15:45,21:15,05h 30m,809.0,3,4.5,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,Electric A/C Seater (2+2),16:00,23:10,07h 10m,500.0,1,4.7,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,A/C Seater (2+2),16:00,23:20,07h 20m,570.0,4,3.7,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Bharathi Travels,A/C Sleeper (2+1),17:30,22:45,05h 15m,589.0,1,4.1,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,439.0,3,2.5,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,00:15,07h 00m,439.0,3,4.4,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:00,08h 00m,439.0,3,3.4,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,412.0,3,3.1,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:30,06h 00m,439.0,3,4.0,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:00,05h 10m,439.0,3,3.3,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 5295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:05,05h 05m,439.0,3,2.5,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:00,03:00,05h 00m,526.0,3,4.1,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:50,06h 35m,439.0,2,3.5,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:26,05h 56m,439.0,2,3.7,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 5227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06:00,07h 15m,439.0,2,2.6,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:35,05h 50m,439.0,1,4.6,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05:00,06h 10m,439.0,2,1.3,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 9266,INDRA(A.C. Seater),23:00,04:40,05h 40m,526.0,2,3.9,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06:45,07h 30m,439.0,1,3.8,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,675.0,1,4.0,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,899.0,9,3.9,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,809.0,1,4.6,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,499.0,1,4.0,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
S R Travels,Non A/C Seater / Sleeper (2+1),22:40,05:00,06h 20m,550.0,1,3.8,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,405.0,1,4.3,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,05:45,08h 15m,749.0,2,4.2,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
Chandu Travels,A/C Seater / Sleeper (2+1),22:00,05:45,07h 45m,428.0,3,4.0,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
AdKKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,04:30,07h 30m,900.0,2,3.8,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole
